2025-07-13 11:19:50, Position: (139, 519)
2025-07-13 11:19:50, Position: (310, 319)
2025-07-13 11:19:50, Position: (141, 520)
2025-07-13 11:19:50, Position: (309, 320)
2025-07-13 11:19:50, Position: (139, 520)
2025-07-13 11:19:50, Position: (310, 320)
2025-07-13 11:19:50, Position: (139, 520)
2025-07-13 11:19:50, Position: (310, 320)
2025-07-13 11:19:50, Position: (141, 520)
2025-07-13 11:19:50, Position: (309, 319)
2025-07-13 11:19:51, Position: (141, 520)
2025-07-13 11:19:51, Position: (310, 319)
2025-07-13 11:19:51, Position: (1148, 239)
2025-07-13 11:19:51, Position: (141, 520)
2025-07-13 11:19:51, Position: (309, 319)
2025-07-13 11:19:51, Position: (1149, 239)
2025-07-13 11:19:51, Position: (145, 520)
2025-07-13 11:19:51, Position: (309, 319)
2025-07-13 11:19:51, Position: (1149, 239)
2025-07-13 11:19:51, Position: (143, 519)
2025-07-13 11:19:51, Position: (309, 319)
2025-07-13 11:19:51, Position: (147, 519)
2025-07-13 11:19:51, Position: (309, 319)
2025-07-13 11:19:51, Position: (144, 520)
2025-07-13 11:19:51, Position: (309, 320)
2025-07-13 11:19:51, Position: (142, 519)
2025-07-13 11:19:51, Position: (309, 319)
2025-07-13 11:19:51, Position: (149, 519)
2025-07-13 11:19:51, Position: (310, 319)
2025-07-13 11:19:51, Position: (141, 519)
2025-07-13 11:19:51, Position: (309, 319)
2025-07-13 11:19:51, Position: (143, 520)
2025-07-13 11:19:51, Position: (309, 319)
2025-07-13 11:19:51, Position: (145, 520)
2025-07-13 11:19:51, Position: (309, 319)
2025-07-13 11:19:51, Position: (1010, 229)
2025-07-13 11:19:51, Position: (141, 519)
2025-07-13 11:19:51, Position: (309, 319)
2025-07-13 11:19:51, Position: (141, 520)
2025-07-13 11:19:51, Position: (309, 319)
2025-07-13 11:19:51, Position: (141, 520)
2025-07-13 11:19:51, Position: (309, 320)
2025-07-13 11:19:51, Position: (139, 520)
2025-07-13 11:19:51, Position: (309, 319)
2025-07-13 11:19:51, Position: (149, 520)
2025-07-13 11:19:51, Position: (309, 319)
2025-07-13 11:19:52, Position: (145, 520)
2025-07-13 11:19:52, Position: (309, 319)
2025-07-13 11:19:52, Position: (143, 520)
2025-07-13 11:19:52, Position: (308, 319)
2025-07-13 11:19:52, Position: (141, 519)
2025-07-13 11:19:52, Position: (309, 319)
2025-07-13 11:19:52, Position: (145, 520)
2025-07-13 11:19:52, Position: (309, 320)
2025-07-13 11:19:52, Position: (141, 520)
2025-07-13 11:19:52, Position: (309, 320)
2025-07-13 11:19:52, Position: (142, 520)
2025-07-13 11:19:52, Position: (309, 319)
2025-07-13 11:19:52, Position: (143, 520)
2025-07-13 11:19:52, Position: (309, 320)
2025-07-13 11:19:52, Position: (141, 520)
2025-07-13 11:19:52, Position: (309, 319)
2025-07-13 11:19:52, Position: (143, 520)
2025-07-13 11:19:52, Position: (310, 320)
2025-07-13 11:19:52, Position: (141, 520)
2025-07-13 11:19:52, Position: (310, 319)
2025-07-13 11:19:52, Position: (149, 520)
2025-07-13 11:19:52, Position: (309, 319)
2025-07-13 11:19:52, Position: (141, 520)
2025-07-13 11:19:52, Position: (309, 319)
2025-07-13 11:19:52, Position: (141, 520)
2025-07-13 11:19:52, Position: (309, 319)
2025-07-13 11:19:52, Position: (141, 520)
2025-07-13 11:19:52, Position: (309, 320)
2025-07-13 11:19:52, Position: (1057, 232)
2025-07-13 11:19:52, Position: (139, 520)
2025-07-13 11:19:52, Position: (309, 319)
2025-07-13 11:19:53, Position: (147, 520)
2025-07-13 11:19:53, Position: (309, 319)
2025-07-13 11:19:53, Position: (145, 520)
2025-07-13 11:19:53, Position: (309, 319)
2025-07-13 11:19:53, Position: (145, 520)
2025-07-13 11:19:53, Position: (309, 320)
2025-07-13 11:19:53, Position: (1149, 239)
2025-07-13 11:19:53, Position: (145, 519)
2025-07-13 11:19:53, Position: (310, 319)
2025-07-13 11:19:53, Position: (1149, 239)
2025-07-13 11:19:53, Position: (143, 520)
2025-07-13 11:19:53, Position: (309, 320)
2025-07-13 11:19:53, Position: (143, 520)
2025-07-13 11:19:53, Position: (310, 319)
2025-07-13 11:19:53, Position: (143, 520)
2025-07-13 11:19:53, Position: (309, 320)
2025-07-13 11:19:53, Position: (144, 520)
2025-07-13 11:19:53, Position: (309, 319)
2025-07-13 11:19:53, Position: (144, 520)
2025-07-13 11:19:53, Position: (309, 319)
2025-07-13 11:19:53, Position: (145, 519)
2025-07-13 11:19:53, Position: (309, 319)
2025-07-13 11:19:53, Position: (141, 520)
2025-07-13 11:19:53, Position: (309, 320)
2025-07-13 11:19:53, Position: (141, 520)
2025-07-13 11:19:53, Position: (310, 320)
2025-07-13 11:19:53, Position: (141, 520)
2025-07-13 11:19:53, Position: (309, 320)
2025-07-13 11:19:53, Position: (143, 520)
2025-07-13 11:19:53, Position: (309, 319)
2025-07-13 11:19:53, Position: (140, 519)
2025-07-13 11:19:53, Position: (309, 319)
2025-07-13 11:19:54, Position: (141, 520)
2025-07-13 11:19:54, Position: (309, 320)
2025-07-13 11:19:54, Position: (141, 520)
2025-07-13 11:19:54, Position: (309, 319)
2025-07-13 11:19:54, Position: (141, 520)
2025-07-13 11:19:54, Position: (310, 319)
2025-07-13 11:19:54, Position: (139, 521)
2025-07-13 11:19:54, Position: (310, 320)
2025-07-13 11:19:54, Position: (139, 520)
2025-07-13 11:19:54, Position: (310, 321)
2025-07-13 11:19:54, Position: (142, 520)
2025-07-13 11:19:54, Position: (310, 320)
2025-07-13 11:19:54, Position: (139, 520)
2025-07-13 11:19:54, Position: (311, 319)
2025-07-13 11:19:54, Position: (139, 520)
2025-07-13 11:19:54, Position: (310, 319)
2025-07-13 11:19:54, Position: (141, 520)
2025-07-13 11:19:54, Position: (309, 319)
